data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,dropout:,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.5,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/2-0,results/grid_af/summary_grid_af.csv,2,0,Futrell,IPA,True,False,0.2,25,1.8082,2.1150,8.2892814865055,155.05872702598572,0.00048828125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,1,2.2721,2.4293,11.35090737451489,156.20546102523804,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,2,2.1384,2.3344,10.322992743513907,158.8510296344757,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,3,2.1006,2.2912,9.88708860738492,154.19714260101318,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,4,2.0756,2.2507,9.49468287964108,156.33273267745972,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,5,2.0554,2.2103,9.118146876909998,156.5412793159485,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,6,2.0380,2.2203,9.209967940566301,156.17478799819946,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,7,2.0217,2.2048,9.068190231903877,155.25987100601196,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,8,2.0069,2.1692,8.751469591954628,152.60759019851685,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,9,1.9914,2.1966,8.994446679705161,152.11909770965576,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,10,1.9771,2.1712,8.768430578191328,149.3127155303955,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,11,1.9642,2.1369,8.473079226642698,159.07163095474243,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,12,1.9507,2.1698,8.756637323175704,157.510968208313,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,13,1.9400,2.1869,8.90782355014384,152.96174597740173,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,14,1.9314,2.2214,9.219948989201109,154.6329312324524,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,15,1.9235,2.1862,8.901197665056822,161.94396710395813,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,16,1.9163,2.2920,9.89495321448065,152.88096451759338,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,17,1.9111,2.2421,9.412727916630743,153.70645189285278,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,18,1.9074,2.3417,10.398550901420476,150.4003713130951,0.5,3-0
data/processed/,LSTM,True,False,68,512,2,0.5,1.0,False,0,5,25,0.2,False,0,True,False,200,results/grid_af/3-0,results/grid_af/summary_grid_af.csv,3,0,Futrell,IPA,True,False,0.2,19,1.9014,2.2477,9.465593599652294,156.1211268901825,0.5,3-0
