data,model,phonol_emb,fixed_emb,emsize,nhid,nlayers,lr,anneal_factor,anneal_train,patience,clip,epochs,dropout,tied,seed,cuda,stress,log_interval,save_dir,summary,condition,run,feat_tree,alphabet,set_unset_nodes,random_reset,epoch,train_loss,val_loss,val_ppl,epoch_time,current_lr,run_cond
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,14,2.0699,2.1676,8.7374615344665,152.84793949127197,0.0001220703125,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,15,2.0709,2.1676,8.737515697136638,149.7734613418579,3.0517578125e-05,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,16,2.0717,2.1676,8.73735737642913,148.71478629112244,7.62939453125e-06,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,17,2.0705,2.1676,8.737405288972106,151.6164026260376,1.9073486328125e-06,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,18,2.0710,2.1676,8.737349043839782,155.20386791229248,4.76837158203125e-07,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,19,2.0715,2.1676,8.737346960693685,152.82496666908264,1.1920928955078125e-07,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,20,2.0711,2.1676,8.737346960693685,153.44897484779358,2.9802322387695312e-08,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,21,2.0708,2.1676,8.737344877548086,154.97183465957642,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,22,2.0710,2.1676,8.737344877548086,151.80398964881897,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,23,2.0714,2.1676,8.737344877548086,153.3776409626007,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,24,2.0708,2.1676,8.737344877548086,146.77863693237305,7.450580596923828e-09,2-0
data/processed/,LSTM,True,False,68,512,2,0.5,0.25,False,0,5,25,0.5,False,0,True,False,200,results/grid_dp/2-0,results/grid_dp/summary_grid_dp.csv,2,0,Futrell,IPA,True,False,25,2.0716,2.1676,8.737346960693685,149.70994400978088,7.450580596923828e-09,2-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,1,2.2068,2.2530,9.515919809975475,145.2905843257904,0.5,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,2,2.0856,2.2323,9.321607483888982,144.5404405593872,0.5,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,3,2.0436,2.2174,9.183574655735805,141.60593509674072,0.5,3-0
data/processed/,LSTM,False,False,68,512,2,0.5,0.25,False,0,5,25,0,False,0,True,False,200,results/grid_dp/3-0,results/grid_dp/summary_grid_dp.csv,3,0,Futrell,IPA,True,False,4,2.0105,2.2076,9.094117475978525,142.41040539741516,0.5,3-0
